ore_studio,punteggio_esame
8.71,80.7
9.44,89.51
10.34,91.69
11.52,101.3
15.64,122.59
10.74,93.67
2.94,60.1
4.71,64.63
7.35,76.36
5.09,63.81
13.4,109.89
7.45,80.05
3.55,55.61
1.94,47.81
5.07,63.86
2.68,59.01
1.37,45.05
2.24,51.2
15.49,117.96
9.46,85.25
13.6,113.83
10.74,88.57
2.73,60.42
3.26,52.99
17.77,131.77
6.87,72.05
1.81,50.13
3.75,60.98
6.22,69.23
6.88,75.67
1.94,55.92
7,81.68
4.1,59.91
8.6,86.26
19.73,139.25
9.12,91.08
17.31,128.24
8.45,80.91
7.37,71.72
7.31,70.14
5.37,65.31
15.08,110.22
13.68,111.18
16.4,116.28
12.22,105.74
2.3,55.99
9.19,82.1
5.82,68.97
17.99,126.05
10.49,95.46
2.09,48.95
3.92,58.35
5.67,71.52
16.49,118.18
8.11,79.36
8.87,91.36
14.72,111.08
8.88,80.58
7.37,71.56
9.88,91.33
10.68,92.04
2.72,49.84
2.2,53.42
4.94,68.6
7.61,83.18
12.72,98.15
4.8,61.52
14.89,113.6
6.55,77.62
3.81,54.22
11.94,98.94
18.06,128.34
15.9,117.82
9.25,81.08
4.5,59.16
14.28,116.88
1.73,57.07
17.06,121.43
10.07,93.48
9.3,87.61
15.01,115.12
4.97,64.03
19.35,137.58
14.67,107.59
1.82,52.95
9.76,82.79
3.58,63.91
6.13,67.64
18.45,123.92
3.05,54.87
13.92,102.31
11.3,89.93
15.47,110.82
10.57,99.3
1.64,47.37
3.93,56.96
7.75,76.35
18.78,130.7
5.43,74.85
3.52,64.12
3.34,55.06
11.01,98.7
2.5,57.23
19.4,133.64
14.4,111.95
19,127
12.69,108.45
10.24,94.39
17,128.51
18.87,137.71
18.48,133.97
10.99,91.27
11.83,102.1
13.54,112.42
5,69.66
9.31,81.96
14.93,110.13
16.62,126.25
5.88,65.57
8.34,82.1
16.28,121.06
13.67,113.18
3.13,53.98
10.02,92.83
1.39,52.45
14.93,120.22
3.91,55.3
13.73,109.89
16.78,124.74
9.51,82.56
9.23,92.25
11.5,96.02
13.41,107.97
11,101.36
7.64,84.7
17.51,125.88
19.08,134.45
4.5,60.23
12.79,110.14
18.17,129.61
12.7,109.28
4.09,59.69
11.96,97.51
13.52,110.62
13.58,111.84
11.8,92.78
15.54,118.59
17.17,130.24
5.59,75.56
10.91,89.22
17.45,126.69
14.57,114.2
19.29,128.76
12.77,98.39
18.44,124.15
12.82,106.43
10.98,101.66
5.06,63.15
17.41,121.06
10.83,92.38
13.72,101.63
10.39,89.06
8.58,81.07
4.02,65.98
9.26,85.79
8.47,80.69
3.71,58.24
4.31,65.96
14.88,115.92
6.66,70.01
3.12,61.02
18.71,133.22
5.25,60.49
11.87,93.13
10.78,100.68
5.25,69.35
11.16,90.41
18.1,121.98
17.23,128.11
15.33,111.9
15.18,117.03
9.18,90.85
7.53,77.76
9.61,92.38
5.31,73.23
15.15,118.22
13.05,108.76
12.21,100.16
15.54,118.74
12.96,101.29
17.3,118.42
14.47,106.07
1.34,53.81
13.63,101.33
19.61,140.2
8.04,74.65
6.1,74.42
12.87,109.51
9.79,91.3
14.48,109.54
10.51,90.5
14.14,112.33
5.74,75.29
16.28,119.57
15.83,111.59
10.09,91.2
1.97,47.97
17.29,127.87
19.2,129.26
17.53,132.73
19.06,136.59
4.64,60.03
13.78,105.59
13.75,101.49
7.08,77.02
2.02,48.66
13.9,110.47
2.34,54.14
1.89,47.56
5.48,69.88
10.11,95.44
18.4,132.62
2.5,52.72
10.64,96.54
6.15,75.5
16.22,124.96
6.18,65.11
17.27,122.59
4.94,67.16
19.39,139.7
11.73,99.36
11.45,101.76
19.41,132.57
1.36,50.31
9.47,83.12
1.01,51.9
13.34,102.6
9.38,87.76
15.32,108.64
9.52,94.13
19.09,135.8
18.95,133.34
15.79,117.57
9.67,83.06
14.27,107.24
12.7,96.64
13.81,112.63
5.1,69.31
13.41,100.15
17.63,129.62
4.65,62.62
13.65,100.86
13.49,113.03
5.88,67.33
14.64,109.78
9.07,84.8
2.41,55.63
19.87,135.68
12.93,98.54
11.18,89.49
11.49,97.31
8.97,86.23
19.12,129.34
1.4,54.48
2.8,55.34
4.48,60.92
7.86,82.87
5.8,74.26
9.47,82.42
6.11,65.74
9.36,85.41
3.54,61.9
15.97,120.92
16.97,123.2
6.9,70.76
2.76,56.22
15.26,108.97
17.85,127.26
11.2,93.91
17.9,133.71
14.91,110.53
14.06,110.39
7.75,77.85
5.48,73.03
11.22,96.64
2.65,52.32
5.14,59.95
5.27,69.1
7.13,77.83
12.08,100.52
13.23,102.6
11.97,105.68
17.24,119.46
5.32,72.89
8.31,86.11
14.26,111.04
2.61,48.94
7.41,73.83
18.22,134.46
11.3,97.39
1.63,48.93
1.43,48.48
4.37,66.87
6.72,74.11
19.74,135.88
10.92,99.89
15.66,113.55
17.99,126.59
1.09,46.8
7.75,74.11
6.46,75.63
6.23,65.19
15.23,116.99
6.41,76.05
2.4,57.62
11.5,96.29
12.6,102.98
2.73,50.47
6.16,64.6
18.47,137.07
4.1,55.78
4.05,61.77
4.19,56.87
8.61,89.44
18.43,128.47
17.87,130.41
17.38,132.34
8.7,90.24
8.57,84.42
17.82,122.26
5.63,64.59
2.91,58.34
11,89.57
1.2,43.47
6.37,76.69
12.19,94.83
7.02,75.69
4.91,59.42
13.05,101.85
18.21,130.85
17.88,128.75
3.74,54.83
11.56,96.88
16.64,120.11
15.93,121.14
14.23,104.6
3.51,55.58
9.98,89.22
12.69,109.86
4.87,64.88
16.59,114.92
15.66,115.05
19.8,139.56
11.77,102.22
6.7,72.58
13.79,104.45
16.04,117.47
3.81,56.26
13.19,106.35
5.16,68.88
15.11,116.9
10.11,97.24
15.88,118.88
8.77,88.79
6.5,72.46
16.08,112.72
7.14,73.68
17.8,128.32
16.22,121.45
7.79,80.03
12.84,100.45
8.98,86.19
2.49,55.94
12.88,108.02
5.22,68.64
5.44,69.21
4.36,59.84
4.8,68.64
11.79,102.71
2.94,59.88
11.26,93.23
12.57,96.93
2.09,46.08
6.59,80.17
9.52,85.05
17.97,134.49
8.38,76.76
7,72.5
15.8,119.88
1.1,53.11
5.32,69
9.81,86.77
2.44,50.76
1.46,42.63
4.55,57.45
4.78,59.2
18.79,137.57
4.43,56.68
3.23,57.03
7.17,72
14.47,115.61
14.17,105.15
14.51,109.06
19.66,141.53
10.52,88.92
8.99,88.25
8.9,82.57
9.68,88.26
10.58,92.52
7.15,70.67
13.67,108.96
16.17,119.95
12.87,97.52
15.1,111.21
9.08,84.43
5.75,65.79
9.27,81.08
10.11,97.43
1.6,50.72
10.42,95.8
9.2,90.28
14.42,111.41
8.11,79.53
14.59,118.9
12.51,104.21
13.78,112.5
7.93,73.32
9.59,90.7
7.3,72.44
5.39,67.09
14.9,115.27
6.67,74.02
11.66,95.39
4.38,69.12
3.31,62.59
8.33,79.15
7.34,72.61
8.64,86.76
10.83,88.31
14.17,105.78
12.43,103.39
17.09,127.22
19.33,129.77
4.17,56.39
7.82,74.22
6.46,70.52
12.7,103.64
13.37,110.32
2.81,55.18
18.43,124.71
2.49,51.36
13.03,106.71
11.47,100.69
15.23,121.62
2.66,55.1
16.17,124.46
16.02,114.96
16.72,115.59
10.11,84.43
8.6,78.34
12.2,97.7
5.84,74.29
10.19,89.74
9.42,84.41
3.42,61.03
1.54,45.22
7.25,76.68
13.81,114.4
1.06,46.64
14.15,115.9
3.97,61.7
8.45,76.5
11.47,94.06
16.15,119.8
5.72,64.56
2.22,47.43
10.15,92.26
4.41,69.2
11.85,94.95
15.46,117.41
16.66,115.62
1.89,53.37
12.92,98.59
8.53,77.73
4.59,67.04
17.71,126.77
12.82,107.57
15.97,116.98
7.43,80.28
3.71,62.26
18.87,125.97
10.96,90.66
2.4,53.4
16.41,126.16
18.88,135.65
13.27,107.41
9.16,88.44
14.5,111.69
2.08,47.63
3.69,54.19
4.52,62.79
13.59,109.13
5.04,68.15
5.83,72.74
14.05,106.62
9.6,89.35
11.51,98.54
12.35,101.17
19.66,141.74
12.45,108.63
10.2,89.99
2.74,58.85
6.07,74.09
19.23,132.9
1.52,56.29
14.39,112.97
13.29,99.93
2.81,55.89
10.17,87.43
1.19,45.18
4.94,58.89
10.9,87.43
8.79,77.23
11.55,103.21
8.59,79.66
14.49,114.52
18.5,132.92
1.85,54.5
15.01,111.27
18.84,134.6
6.29,66.4
7.32,75.41
16.34,122.12
18.78,131.4
16.5,122.1
5.36,73.88
12.23,104.05
7.5,75.32
4.14,64.48
3.33,55.59
2.88,56.53
19.85,139.41
16.16,118.64
8.72,87.27
7.07,77.53
19.92,133.77
17.65,123.33
14.81,118.34
10.07,90.81
13.23,109.92
9.05,81.88
1.74,52.33
12.5,100.61
3.2,57.58
16.19,117.39
10.04,90.02
9.18,83.13
1.21,48.62
10.32,92.9
1.53,45.83
11.86,103.53
13.93,111.71
5.13,67.88
1.77,51.49
1.88,55.51
8.28,77.52
7.58,81.98
10.85,99.65
2.84,61.76
5.63,66.11
12.81,109.14
5.67,62.51
7.13,75.82
1.6,47.08
4.86,68.53
14.62,107.86
3.43,53.49
15.19,112.43
1.45,47.85
17.75,131.29
10.15,97.64
1.4,45.97
9.57,85.36
14.31,111.71
19.81,134.36
7.29,83.17
6.11,72.96
10.81,93.25
6.34,74.02
1.44,55.19
19.39,130.59
5.42,73.38
14.34,114.67
3.87,66.98
7.6,76.48
6.88,78.66
7.24,70.93
3.42,65.09
9.24,92.05
11.86,104.86
6.46,72.63
4.53,62.46
14.44,117.79
16.66,117.8
8.44,86.09
13.47,108.42
13.23,99.45
6.45,66.27
2.64,60.92
2.01,46.35
11.78,95.33
16.92,124.38
14.51,113.55
19.53,131.62
16.55,118.37
2.33,54.49
2.33,52.19
16.57,118.43
5.37,70.51
4.02,62.28
7,74.9
6.82,76.93
18.47,127.51
11.38,99.43
3.86,66.2
16.5,127.81
8.45,79.7
9.24,83.05
7.29,79.92
11.27,90.75
19.2,140.5
2.68,56.54
10.42,87.46
9.49,91.42
9.72,93.33
19.31,138.27
6.61,77.44
1.96,51.24
6.91,74.48
12.95,102.76
16.99,129.3
1.1,44.53
17.28,129.67
10.79,96.51
9.9,94.85
10.55,99.41
1.61,45.6
9.97,88.86
16.25,123.18
10.21,94.77
7.54,80.49
3.55,63.87
3.82,57.33
13.73,110.82
4.1,54.81
3.03,63.44
4.54,60.12
8.43,83.21
7.18,77.35
19.17,136.19
19.64,132.67
5.65,65.07
1.93,45.43
1.37,53.32
6.79,69.28
11.54,101.08
4.1,65
1.39,53.09
6.18,66.2
13.33,99.66
13.31,100.71
10.6,96.25
6.48,68.6
18.95,137.14
10.31,90.17
2.56,58.79
6.79,73.22
17.17,122.31
17.07,122.55
10.16,84.57
8.53,81.6
10.12,96.28
10.92,99.57
9.07,86.05
13.22,110.42
4.31,60.97
15.56,120.31
6.74,71.52
7.28,70.49
17,127.2
8.04,81.51
13.77,111.67
9.63,87.99
3.11,51.2
2.65,58.03
11.73,100.87
11.41,98.74
6.47,79.9
7.75,74.18
12.44,105.44
16.46,123.1
3.59,62.13
7.59,79.91
18.65,134.44
11.88,94.01
9.78,92.97
7,75.7
19.2,139.92
1.41,43.5
10.82,90.65
6.03,70.01
18.58,134.07
6.87,80.75
4.97,64.97
18.58,136.82
5.96,65.76
18.38,125.22
3.43,54.1
1.88,46.09
15.63,115.73
7.71,83.56
8.33,87.42
1.03,53.39
12.87,105.66
4.38,62.72
6,75.63
14.32,112.15
4.32,62.82
6.84,72.24
13.83,105.87
16.61,125.46
11.72,94.62
13.48,106.64
9.48,82.09
7.65,80.51
4.09,57.7
2.7,54.15
8.56,85.9
9.22,92.18
16.41,116.02
13.76,104.08
5.7,75.56
11.33,90.99
17.66,131.71
5.72,75.87
7.16,74.27
19.32,136.3
3.38,57.61
7.22,75.05
2.73,60.92
11.85,92.64
8.55,81.09
6.24,70.03
10.25,91.26
18.89,134.85
3.05,58.26
16.75,122.76
2.36,57.68
15.65,118.73
11.44,102.64
18.41,136.95
19.89,142.74
12.38,102.58
1.25,42.71
16.05,112.13
15.53,111.88
17.15,120.11
14.65,111.45
10.21,97.61
17.02,119.77
4.6,66.69
11.65,91.13
11.56,91.96
1.76,55.26
4.58,64.1
13.59,103.39
4.29,62.51
14.85,118.74
6.71,68.47
15.22,114.38
10.41,85.92
17.59,127.59
3.98,62.55
7.13,75.5
7.99,82.71
17.37,124.1
4.13,66.14
13.65,104.27
7.35,72.71
4.03,62.39
9.13,92.36
13.14,108.5
19.21,136.83
15.7,110.7
19.48,139.84
6.8,75.28
9.71,92.73
10.98,87.94
6.49,74.13
7.84,83.54
13.42,111.6
3.63,56.26
4.51,57.76
8.13,76.42
5.3,66.91
3.68,62.18
19.1,139.68
17.27,129.11
6.53,76.49
11.97,100.16
17.07,126.5
3.13,55.61
6.36,78.5
11.14,94.99
17.56,121.67
18.74,127.89
3.85,53.61
10.03,92.36
18,132.95
2.76,54.05
17.53,122.22
8.57,89.77
1.97,45.8
13.24,100.19
6.06,75.22
16.05,117.39
10.1,96.32
1.91,56.7
3.75,63.07
8.85,78.37
7.82,75.91
2.89,61.59
15.1,114.92
17.63,120.26
6.08,73.07
13.82,109.39
10.2,86.89
1.92,50
16.99,129.69
6.41,77.07
2.13,46.69
6.18,65.7
15.44,122.9
9.5,91.91
16.26,126.28
8.26,75.87
1.63,48.18
17.48,125
8.47,88.27
11.35,97.31
12.48,100
9.2,80.91
17.41,128.53
18.31,124.22
6.13,74.09
1.27,46.37
18.54,136.21
2.47,58.33
18.18,131
2.84,59.88
12.23,106.18
7.89,86.24
1.06,53.57
4.8,68.41
3.76,61.4
17.98,134.8
11.17,90.49
3.42,57.35
8.26,81.94
10.67,89.8
3.1,54.8
1.42,51.92
4.56,61.6
9.89,88.83
9.65,93.08
5.49,67.46
9.01,83.28
19.59,132.16
4.95,60.37
1.23,43.22
3.24,52.11
11.17,97.94
1.34,46.07
19.57,139.05
19.84,143.5
2.3,49.89
19.33,137.41
9.55,82.63
5.97,74.14
18.25,128.95
6.41,78.38
11.61,92.89
15.93,120.84
11.6,98.95
8.86,87.85
4.3,61.81
10.67,99.6
6.42,75.76
7.42,79.14
13.39,101.55
5.21,71.47
10.87,96.56
6.01,67.08
8.48,79.51
13.01,102.72
2.25,58.87
12.26,98.66
4.98,63.02
15.29,117.57
3.5,64.36
5.07,66.26
10.6,95.53
12.29,103.17
4.09,65.61
3.07,62.12
6.2,75.63
4.43,62.92
10.38,86.24
6.04,67.88
18.13,125.13
17.43,125.7
16.43,122.99
18.22,136
16,112.95
19.4,137.46
9.25,81.1
1.62,54.19
15.88,117.15
14.84,116.76
8.41,78.38
6.2,69.56
8.94,84.74
11.53,101.21
7.21,74.75
2.07,57.4
19.52,134.79
12.44,100.69
5.19,60
2.57,59.1
7.64,80.61
13.53,107.9
18.14,127.44
3.26,63.19
14.96,114.47
7.52,82.32
8.46,89.2
2.93,55.11
3.17,51.75
12.53,96.44
2.1,50.82
11.48,102.68
11.81,102.35
11.74,97.84
11.8,92.12
6.8,71.75
8.52,89.49
12.95,107.55
13.83,114.62
11.49,99.92
1.79,48.55
19.04,131.66
16.18,121.9
4.63,69.36
17.04,121.64
4.45,60.77
9.14,83.21
10.38,97.34
12.23,99.85
11.54,103.59
7.37,76.18
2.65,60.67
17.85,134.39
5.89,64.44
12.37,97.28
5.55,74.89
7.42,78.03
3.56,53
9.38,87.45
9.9,91.33
11.32,100.44
14.26,115.32
17.79,124.43
9.62,84.5
18.14,123.46
9.5,83.55
4.89,65.01
6.09,72.6
5.46,67.56
10.61,86
5.12,69.55
18.39,125.16
5.02,61.17
11.77,98.09
7.72,78.69
4.58,70.49
12.39,107.55
3.96,62.55
11.86,101.85
16.78,116.3
7.02,79.36
4.78,66.73
2.2,47.69
1.31,47.48
6.77,68.55
18.3,128.94
15.83,112.98
3.72,60.15
4.86,67.79
19.81,133.07
15.71,110.68
18.74,130.34
17.24,119.81
3.48,52.23
7.53,72.18
17.17,120.7
12.44,106.45
17.01,124.66
1,40.78
16.76,127.37
8.83,83.19
12.17,104.86
5.61,66.44
6.97,70.25
16.31,126.87
5.31,73.46
3.73,57.64
12.68,105.2
12.45,104.53
15.79,111.95
15.31,108.87
11.85,97.97
10.08,85.21
10.34,90.74
6.85,74.35
11.11,95.14
7.29,83.08
5.42,62.56
5.91,66.36
13.31,109.33
9.88,86.3
4.4,59.79
3.04,52.99
9.94,94.68
12.25,104.21
16.79,118.55
2.12,50.12
17.6,120.56
12.75,107.82
7.37,79.18
10.16,86.71
6.27,68.92
6.41,79.59
3.2,61.41
4.56,69.81
4.63,70.23
12.15,96.61
16.67,127.42
10.71,88.99
2.3,49.64
1.44,46.58
12.42,100.3
5.18,73.53
9.94,87.61
13.34,106.34
13.19,106.33
5.22,71.78
11.37,95.22
19.06,137.92
2.67,59.63
2.73,57.84
16.59,128.6
10.85,99.29
5.22,66.76
8.72,80.45
6.77,73.76
11.45,95.62
19.56,131.2
18.13,135.49
18.13,124.89
3.88,56.12
15.39,118.78
9.16,86.06
3.79,57.85
9.71,89.39
11.98,103.43
14.97,119.68
5.54,62.13
11.78,100.06
10.62,96.32
1.87,46.67
8.58,79.92
6.31,76.3
9.09,85.68
9.92,89.86
11.15,93.59
13.48,102.01
3.03,56.41
4.98,59.2
5.13,70.63
8.47,78.88
12.24,102.43
12.18,95.03
19.59,141.66
19.89,134
17.92,126.33
17.85,125.81
18.21,133.88
15.66,112.97
19.88,143.71
19.89,144.32
11.72,95.53
13.38,102.52
4.66,62.83
17.54,130.76
5.26,70.76
16.02,122.45
14.56,117.5
16.61,128.02
8.58,79.07
1.2,40.82
13.66,102.37
12.2,104.66
14.37,110.67
1.77,47.07
6.78,75.2
5.73,74.59
1.31,45.28
11.92,99.72
12.31,106.6
18.55,124.14
19.23,134.03
3.68,65.74
3.03,59
6.89,71.39
14.1,107.36
15.86,117.51
4.88,68.66
1.3,43.02
1.01,52.15
11.48,96.44
11.63,102.84
14.47,115.23
15.1,111.92
16.55,122.88
19.5,135.65
2.58,51.43
11.36,96.47
8.35,81.6
10.73,93.67
12.99,110.27
17.43,124.75
9.14,87.11
19.07,139.79
5.41,70.3
7.31,83.02
5.28,62.92
11.23,102.34
11.54,97.06
9.03,80.91
14.84,111.31
2.23,56.02
6.08,64.71
9.21,87.35
18.57,137.24
5.72,69.39
2.24,47.09
15.63,115.92
1.39,52.52
9.24,87.06
10.64,90.92
11.68,102
9.24,89.6
12.4,100.72
13.68,113.15
11.74,97.36
12.46,96.68
13.98,103.89
12.33,97.84
8.55,87.08
12.48,106.44
5.04,62.33
12.35,108.08
2.48,60.54
12.09,103.9
5.86,67.8
6.98,78.92
17.77,132.69
1.06,43.87
13.91,107.58
13.05,98.58
10.63,91.18
14.18,111.8
14.74,108.89
8.49,84.25
11.39,95.74
14.81,113.04
17.72,131.45
18.36,136.6
6.49,73.68
2.83,59.05
2.89,50.32
7.25,70.89
16.46,127.1
5.03,71.2
6.55,73.44
15.1,110.18
8.84,78.54
4.89,71.51
3.94,62.19
4.57,62.01
6.99,69.93
1.92,47.2
6.79,80.14
8.7,84.28
14.9,111.07
10.3,87.69
14.79,115.54
9.14,81.76
4.87,70.92
16.06,118.52
11.07,99.84
19.7,137.94
6.22,70.53
6.6,74.32
1.54,53.72
14.44,110.71
9.83,91.01
15.78,112.47
3.22,59.11
4.14,59.94
11.69,95.47
13.31,101.2
19.48,141.2
14.21,112
5.35,74.64
18.67,137.36
2.2,46.64
2.04,55.4
18.38,136.61
2.41,51.43
9.96,89.44
17.84,127.07
2.63,49.65
11.96,96.15
11.02,96.86
19.81,133.27
15.57,113.09
8.76,89.25
15.37,117.63
8.86,84.29
8.49,86.07
5.99,77.03
3.68,58.18
7.69,75.87
19.64,130.77
12.54,103.68
14.09,105.38
17.35,126.42
12.34,94.49
11.63,98.88
7.13,71.21
8.21,75.36
4.01,62.89
11.69,92.06
2.38,56.62
2.38,54.16
11.11,100.58
17.75,123.01
12.2,100.17
19.58,141.94
19.08,140.57
18.32,136.71
19.35,136.34
19.43,137.68
15.16,120.33
6.61,78.9
17.52,130.52
11.18,102.04
8.17,84.27
17.21,129.64
19.88,131.51
7.88,76.42
16.25,119.17
7.31,72.65
16.47,121.24
14.97,114.98
3.48,59.23
19.19,134.57
13.6,105.04
15.38,111.95
12.49,104.63
16.27,125.16
3.12,62.18
7.94,74.58
17.99,129.49
19.58,139.41
13.75,109.16
4.35,65.08
14.22,113.42
12.62,99.83
16.17,115.89
3.52,55.84
13.4,104.85
13.68,110.39
5.2,60.83
19.37,133.12
12,100.67
11.64,93.03
11.85,92.35
10.06,95.48
1.1,40.44
12.14,101.82
7.33,72.41
12.65,102.11
1.53,46.41
4.23,67.35
2.94,61.24
8.23,77.36
10.09,83.56
18.45,127.81
4,60.41
11.44,102.18
8.58,90.1
10.33,87.95
7.62,79.17
4.47,66.93
16.9,124.23
6.36,75.83
6.47,76.39
19.49,142.51
18.94,139.31
18.34,123.61
17.45,120.98
8.45,84.85
8.56,84.26
11.28,97.29
2.33,48.64
13.46,101.9
3.35,60.2
19.58,136.05
3.31,53.04
10.47,90.47
7.51,79.74
12.79,107.45
18.48,127.45
15.42,112.7
18.45,134.99
4.72,70.62
16.32,118.59
15.91,112.99
1.55,43.65
7.03,70.78
13.01,110.92
13.19,102.28
3.68,59.96
17.22,120.75
3.79,55.14
3.69,60
6.78,70.87
3.13,61.67
14.17,112.96
13.88,113.92
15.27,111.45
16.77,122.28
5.16,63.9
17.68,122.08
16.53,117.89
19.68,143.43
12.33,101.53
2.24,58.77
4.15,66.71
8.71,84.58
5.92,67.43
11.15,90.06
7.3,74.2
5.16,64.15
3.84,54.06
13.15,99.63
11.88,103.27
2.48,54.98
19.58,131.98
14.2,110.55
1.7,51.32
5.34,68.13
16.07,120.52
14.06,108.61
5.6,63.53
8.09,81.7
17.55,131.81
16.22,115.63
17.4,124.57
7.77,73.32
18.26,126.37
15.38,120.82
16.96,122.54
13.48,113.06
11.15,101.7
19.28,128.98
16.02,116.68
14.19,110.74
3.51,64.98
9.98,93.86
15.08,109.04
19.03,128.99
19.5,139.69
15.62,123.74
4.13,55.41
17.97,126.08
13.69,106.07
7.57,80.74
7.45,74.7
14.97,110.47
18.46,134.87
3.06,62.31
1.15,48.37
19.56,131.72
12.39,98.79
12.19,101.66
7.89,85.17
15.82,114.75
3.58,56.43
19.44,139.57
7.3,74.09
3.89,64.16
4.87,64.28
18.59,134.56
4.5,67.13
18.8,125.55
15.04,116.22
6.07,65.31
9.51,81.18
12.86,97.79
5.96,70.53
8.73,78.19
3.57,61.93
19.33,135.35
10.59,89.77
13.13,100
6.42,67.28
8.74,81.15
8.03,79.47
5.17,72.19
16.53,121.82
7.41,79.91
4.45,67.85
6.17,77.9
14.24,108.04
3.62,54.1
5.93,67.59
10.51,88.38
8.88,79.69
2.07,53.49
16.3,114.52
14.5,113.19
15.75,113.18
17.85,126.27
2.89,55.1
3.87,61.66
1.15,48.58
9.84,89.35
1.19,43.57
13.62,113.51
4.22,66.18
19.48,138.21
16.5,121.53
13.28,105.38
17.82,121.31
2.13,59.12
7.48,79.5
16.7,128.93
8.3,88.67
15.69,122.12
8.63,84.23
17.15,130.29
17.24,119.05
6.74,77.85
11.77,94.08
13.99,111
3.05,56.19
11.2,96.12
5.37,60.94
16.67,115.91
11.62,98.06
9.24,80.56
19.87,133.83
7.26,71.96
10.8,97.24
4.78,69.36
7.95,85.07
13.3,108.37
15.9,119.23
6.4,72.53
15.69,119.64
6.24,75.49
12.1,96.69
4.63,67.72
17.71,128.47
5.17,70.99
15.75,123.28
2.7,50.48
5.22,72.67
6.07,66.36
8.7,82.95
5.81,75.36
4.01,60.23
2.5,50.21
11.47,100.41
6.69,76.95
3.42,52.38
2.69,50.19
10.43,95.9
5.73,74.91
5.18,62.16
5.1,61.41
4.92,70.4
8.47,82.05
2.22,45.73
8.36,77.79
3.2,62.15
19.54,129.29
1.46,47.71
17.75,128.65
5.51,70.24
14.1,106.54
14.42,108.82
10.02,95.2
11.88,97.74
19.59,140.9
15.92,119.34
8.67,79.18
17.06,119.98
4.07,68.35
3.6,59.32
3.75,60.95
11.25,95.55
7.86,81.22
6.42,78.76
19.94,137.34
5.82,70.04
5.71,76.01
4.12,67.34
10.24,84.19
7.98,77.73
12.39,107.55
4.55,66.71
11.95,101.81
1.35,44.35
13.66,110.81
13.03,109.48
14.19,113.7
8.51,84.35
7.75,77.11
7.54,73.01
11.81,93.81
7.46,83.71
5.25,66.48
14.97,117.22
17.76,132.3
6.02,69.78
6.43,77.61
3.2,57.19
14.84,120.17
8.19,77.39
13,105.03
7.17,69.82
18,126.43
5.38,65.25
17.31,123.77
13.9,104.38
18.96,134.26
11.69,100.62
7.02,72.24
5.36,65.51
3.32,63.04
10.03,88.85
4.11,63.77
7.45,82.5
2.13,47.58
18.22,135.85
5.46,63.59
11.7,98.48
6.87,69.7
8.99,83.96
14.76,110.06
17.09,121.04
13.84,106.76
7.02,80.64
13.94,113.46
1.71,52.99
8.03,81.64
1.75,53.65
6.94,79.9
14.38,113.8
19.46,140.38
18.31,128.1
3.01,52.81
6.24,69.72
4.83,71.24
4.23,62.15
15.42,122.38
10.18,92.49
10.77,97.31
7.19,80.5
18.56,131
3.38,55.78
10.37,94.7
16.68,123.64
15.56,113.17
3.56,52.37
2.32,51.18
1.58,52.25
7.26,73.77
19.41,128.21
11.29,100.6
10.68,98.73
14.71,115.08
6.74,72.84
8.92,86.17
13.18,99.38
3.01,56.14
1.74,46.87
2.17,46.87
11.03,88.4
10.68,88.57
13.04,108.46
4.07,63.34
5.37,66.36
9.39,89.95
14.83,113.85
20,144.12
6.7,77.47
7.17,71.75
2.81,60.3
11.35,95.22
13.19,106.84
15.06,119.73
18.14,122.38
7.6,81.97
13.77,111.51
10.17,86.91
6.35,78.82
5.92,66.85
16.26,116.57
9.22,90.76
5.08,66.76
19.08,135.08
5.36,73.46
5.45,68.4
14.9,109.52
5.93,68.43
1.68,50.19
16.05,122.23
8.93,87.62
7.23,80.54
12.58,99.03
11.96,98.77
5.51,69.18
11.95,98.45
8.05,77.39
15.15,119.27
13.75,101.14
10,86.81
16.47,114.88
2.3,48.95
4.03,65.05
3.42,54.57
17.33,120.74
13.97,114.46
17.4,130.46
13.95,108.21
10.9,99.43
13.13,102.09
15.02,115.37
11.09,89.15
17.8,130.72
6.22,76.09
18.39,131.4
7.61,78.85
8.56,84.47
8.6,77.85
8.69,87.49
18.44,129.96
10.04,87.36
6.38,67.66
2.87,56.92
16.03,114.41
8.87,86.03
9.83,89.85
2.86,50.18
15.14,116.67
12.79,99.2
8.07,83.98
7.55,75.99
2.11,46.36
3.92,63.74
15.31,115.39
11.86,99.22
12.47,96.76
11.96,103.44
18.5,126.32
11.63,97.71
15.1,114.66
3.4,55.38
16.35,119.55
14.51,106.59
1.75,47.8
4.53,63.51
16.93,123
18.75,137.6
16.03,123.67
2.55,51.92
12.52,95.14
17.01,121.2
7.82,86.11
4.49,68.49
8.1,81.63
5.94,73.39
7.14,71.33
7.11,76.15
8.09,81.49
1.92,54.87
9.44,92.48
10.78,96.06
18.66,135.91
5.52,67.02
9.31,90.65
1.21,43.42
8.44,85.13
10.07,90.39
11.71,95.7
13.23,111.91
17.61,129.59
16.06,124.15
1.51,54.98
10.37,92.92
16.53,126.64
13.53,100.65
4.57,67.23
17.51,120.36
7.73,77.24
8.34,81.61
12.22,94.71
12.38,104.81
10.34,98.34
16.49,119.7
16.17,115.26
13.04,109.24
3.04,49.9
7.24,71.36
1.89,54.9
19.27,136.47
15.29,119.68
4.26,56.89
14.37,117.74
16.94,121.67
6.2,74.47
2.7,51.98
11.38,89.72
